Mbh,logLikelihood
10.264911285457526,-11.233431982686369
10.268919293465533,-11.244788211010974
10.27292730147354,-11.256145951616501
10.276935309481548,-11.267505180804351
10.280943317489555,-11.278865875237264
10.284951325497563,-11.290228011934119
10.28895933350557,-11.301591568264799
10.292967341513585,-11.312956521945145
10.296975349521592,-11.324322851031923
10.3009833575296,-11.335690533917933
10.304991365537607,-11.347059549327087
10.308999373545614,-11.358429876309641
10.313007381553621,-11.369801494237398
10.317015389561629,-11.381174382799065
10.321023397569636,-11.392548521995588
10.325031405577644,-11.403923892135602
10.329039413585651,-11.415300473830914
10.333047421593658,-11.426678247992058
10.337055429601673,-11.4380571958239
10.341063437609673,-11.449437298821287
10.345071445617688,-11.460818538764816
10.349079453625688,-11.472200897716549
10.353087461633702,-11.483584358015918
10.357095469641717,-11.494968902275552
10.361103477649724,-11.506354513377275
10.365111485657732,-11.517741174468078
10.369119493665739,-11.529128868956187
10.373127501673746,-11.540517580507167
10.377135509681754,-11.551907293040077
10.381143517689761,-11.563297990723715
10.385151525697768,-11.574689657972831
10.389159533705776,-11.586082279444506
10.393167541713783,-11.597475840034464
10.39717554972179,-11.608870324873527
10.401183557729798,-11.62026571932407
10.405191565737805,-11.631662008976535
10.409199573745813,-11.643059179646006
10.413207581753827,-11.654457217368806
10.417215589761835,-11.665856108399183
10.421223597769842,-11.67725583920598
10.42523160577785,-11.688656396469437
10.429239613785857,-11.700057767077938
10.433247621793864,-11.711459938124909
10.437255629801871,-11.722862896905658
10.441263637809879,-11.734266630914341
10.445271645817886,-11.74567112784093
10.449279653825894,-11.757076375568232
10.453287661833901,-11.768482362168957
10.457295669841908,-11.779889075902801
10.461303677849916,-11.79129650521364
10.465311685857923,-11.802704638726656
10.46931969386593,-11.81411346524563
10.473327701873945,-11.825522973750145
10.477335709881952,-11.836933153392946
10.48134371788996,-11.848343993497267
10.485351725897967,-11.859755483554203
10.489359733905975,-11.87116761322016
10.493367741913982,-11.882580372314294
10.49737574992199,-11.893993750816021
10.501383757929997,-11.905407738862538
10.505391765938004,-11.91682232674642
10.509399773946011,-11.928237504913188
10.513407781954019,-11.939653263958995
10.517415789962026,-11.951069594628258
10.521423797970034,-11.962486487811399
10.525431805978041,-11.973903934542578
10.529439813986055,-11.985321925997473
10.53344782199407,-11.996740453491089
10.53745583000207,-12.008159508475591
10.541463838010085,-12.019579082538211
10.545471846018085,-12.030999167399106
10.5494798540261,-12.042419754909348
10.553487862034107,-12.053840837048845
10.557495870042114,-12.065262405924376
10.561503878050122,-12.076684453767598
10.565511886058129,-12.088106972933115
10.569519894066136,-12.099529955896564
10.573527902074144,-12.110953395252718
10.577535910082151,-12.12237728371366
10.581543918090158,-12.133801614106913
10.585551926098166,-12.14522637937369
10.58955993410618,-12.156651572567071
10.593567942114188,-12.16807718685029
10.597575950122195,-12.179503215495007
10.601583958130202,-12.190929651879607
10.60559196613821,-12.20235648948754
10.609599974146217,-12.213783721905674
10.613607982154225,-12.22521134282268
10.617615990162232,-12.236639346027427
10.62162399817024,-12.248067725407438
10.625632006178247,-12.259496474947309
10.629640014186254,-12.270925588727229
10.633648022194262,-12.28235506092144
10.637656030202269,-12.293784885796788
10.641664038210276,-12.305215057711264
10.645672046218284,-12.316645571112568
10.649680054226298,-12.328076420536712
10.653688062234306,-12.3395076006066
10.657696070242313,-12.35093910603072
10.66170407825032,-12.362370931601728
10.665712086258328,-12.373803072195193
10.669720094266335,-12.385235522768228
10.673728102274342,-12.39666827835826
10.67773611028235,-12.408101334081728
10.681744118290357,-12.419534685132863
10.685752126298365,-12.430968326782443
10.689760134306372,-12.442402254376598
10.69376814231438,-12.453836463335621
10.697776150322387,-12.465270949152785
10.701784158330394,-12.476705707393219
10.705792166338409,-12.48814073369273
10.709800174346416,-12.499576023756747
10.713808182354423,-12.511011573359156
10.71781619036243,-12.522447378341267
10.721824198370438,-12.533883434610727
10.725832206378445,-12.545319738140472
10.72984021438646,-12.556756284967706
10.73384822239446,-12.568193071192859
10.737856230402475,-12.579630092978629
10.741864238410475,-12.59106734654894
10.74587224641849,-12.602504828188035
10.749880254426497,-12.613942534239465
10.753888262434504,-12.625380461105182
10.757896270442512,-12.636818605244608
10.761904278450519,-12.64825696317372
10.765912286458533,-12.65969553146415
10.76992029446654,-12.671134306742317
10.773928302474548,-12.682573285688541
10.777936310482556,-12.694012465036186
10.781944318490563,-12.705451841570857
10.78595232649857,-12.716891412129502
10.789960334506578,-12.728331173599678
10.793968342514585,-12.739771122918668
10.797976350522593,-12.751211257072748
10.8019843585306,-12.762651573096392
10.805992366538607,-12.774092068071495
10.810000374546615,-12.785532739126632
10.814008382554622,-12.796973583436303
10.81801639056263,-12.808414598220232
10.822024398570637,-12.819855780742603
10.826032406578651,-12.831297128311405
10.830040414586659,-12.842738638277678
10.834048422594666,-12.854180308034877
10.838056430602673,-12.865622135018173
10.84206443861068,-12.87706411670379
10.846072446618688,-12.88850625060836
10.850080454626696,-12.89994853428827
10.854088462634703,-12.911390965339042
10.85809647064271,-12.922833541394679
10.862104478650718,-12.934276260127104
10.866112486658725,-12.945719119245501
10.870120494666732,-12.957162116495766
10.87412850267474,-12.96860524965988
10.878136510682747,-12.980048516555373
10.882144518690762,-12.99149191503473
10.886152526698769,-13.00293544298485
10.890160534706776,-13.014379098326486
10.894168542714784,-13.025822879013703
10.898176550722791,-13.037266783033374
10.902184558730799,-13.048710808404604
10.906192566738806,-13.06015495317828
10.910200574746813,-13.071599215436505
10.91420858275482,-13.083043593292139
10.918216590762828,-13.09448808488829
10.922224598770836,-13.105932688397836
10.92623260677885,-13.117377402022955
10.93024061478685,-13.128822223994632
10.934248622794865,-13.140267152572246
10.938256630802872,-13.15171218604306
10.94226463881088,-13.163157322721831
10.946272646818894,-13.174602560950321
10.950280654826901,-13.1860478990969
10.954288662834909,-13.197493335556105
10.958296670842916,-13.208938868748227
10.962304678850924,-13.220384497118895
10.966312686858931,-13.231830219138676
10.970320694866938,-13.24327603330268
10.974328702874946,-13.254721938130139
10.978336710882953,-13.266167932164079
10.98234471889096,-13.277614013970867
10.986352726898968,-13.289060182139904
10.990360734906975,-13.300506435283209
10.994368742914983,-13.311952772035085
