Wavelength,Flux,eFlux
1311.50471800883,2.29899050964162E-16,1.39737518530459E-18
1311.72587714409,2.26832565755429E-16,1.43225451161265E-18
1311.93893060539,2.28456293328588E-16,1.49463367290465E-18
1312.16208508237,2.27238757810907E-16,1.50847834581244E-18
1312.37491090065,2.2866602139146E-16,1.41070731349951E-18
1312.60093403877,2.25970547016776E-16,1.35908912840485E-18
1312.81803492023,2.2449974950558E-16,1.62231948442843E-18
1313.0399638136,2.26803098993828E-16,1.41019442506677E-18
1313.26024105101,2.27445929345669E-16,1.64414012797466E-18
1313.48734478061,2.2091888499069E-16,1.48228819820444E-18
1313.6943278241,2.25294398914982E-16,1.41787399207307E-18
1313.90913181516,2.25895849484081E-16,1.40118954087756E-18
1314.13197647433,2.24773983856098E-16,1.40054940902278E-18
1314.36347239057,2.25513675458588E-16,1.62397841553496E-18
1314.58475857845,2.23861815605E-16,1.48447870942924E-18
1314.79080211897,2.21595095248187E-16,1.41984331769765E-18
1315.01862007421,2.26342828674663E-16,1.64500839385701E-18
1315.23995469957,2.21892140165905E-16,1.54138049185702E-18
1315.44821525302,2.23626415704608E-16,1.34243790736437E-18
1315.6619987405,2.19876191965905E-16,1.48523134481018E-18
1315.8769967306,2.22642955268132E-16,1.34502650637487E-18
1316.10241605465,2.21708117837091E-16,1.40802824627369E-18
1316.32717826158,2.20752175178234E-16,1.32480202300761E-18
1316.55280897793,2.2387304603243E-16,1.39956921555314E-18
1316.765425232,2.24168189573642E-16,1.53173153749497E-18
1316.98425414868,2.23531195892957E-16,1.45818936849702E-18
1317.19281991987,2.22420895061374E-16,1.39395845170967E-18
1317.41832837204,2.22116222026906E-16,1.33491872694173E-18
1317.6423277067,2.22907155398732E-16,1.4102178124551E-18
1317.86602550843,2.22443300085177E-16,1.34685199830063E-18
1318.0901931299,2.17284659357453E-16,1.39885594239318E-18
1318.30286163529,2.19241386973454E-16,1.41052969951931E-18
1318.52678576817,2.13505231029707E-16,1.31860813830079E-18
1318.74816442804,2.15920565908001E-16,1.39776153571352E-18
1318.96665084641,2.18910192946968E-16,1.35834999383583E-18
1319.17880529215,2.1995659435572E-16,1.43599767671544E-18
1319.39618151342,2.17607626958696E-16,1.33183884746874E-18
1319.63102134998,2.19795884046323E-16,1.33229868932277E-18
1319.85311917929,2.16468056771133E-16,1.38845123326365E-18
1320.07463906076,2.21528931571123E-16,1.33353186880028E-18
1320.29205246333,2.18004561141082E-16,1.43922408730174E-18
1320.50825721454,2.20763601196516E-16,1.33549477527424E-18
1320.72418631518,2.18794584197361E-16,1.44644162959377E-18
1320.94122762411,2.18150398825425E-16,1.38671230482189E-18
1321.16501909228,2.16265281344176E-16,1.42623825946163E-18
1321.38418573929,2.20551621777056E-16,1.33959102683344E-18
1321.60653825074,2.18740258275402E-16,1.40785761684849E-18
1321.82495001251,2.18763517774498E-16,1.40483433952569E-18
1322.03785808916,2.17374961377419E-16,1.8736149261604E-18
1322.2932559664,2.17851898571708E-16,1.84779758759438E-18
1322.49315336547,2.14375905366488E-16,1.33947824828417E-18
1322.71324166309,2.19192234929875E-16,1.41733133882228E-18
1322.93483653406,2.16827514698134E-16,1.36252185744329E-18
1323.14296365768,2.16040417769118E-16,1.5211981898636E-18
1323.36730367928,2.19044872128781E-16,1.60009651159347E-18
1323.58568961638,2.18419204166769E-16,1.42732260247973E-18
1323.80285621863,2.16838554332836E-16,1.33326833199575E-18
1324.03468177099,2.13982708227388E-16,1.33076533907527E-18
1324.2522614955,2.12626289623793E-16,1.40768847885068E-18
1324.47314188678,2.16606730232444E-16,1.33682406682125E-18
1324.69391347716,2.17758391713807E-16,1.42158710306595E-18
1324.91261686219,2.14787304673231E-16,1.36420437796829E-18
1325.14269293008,2.17451779392084E-16,1.46687093464359E-18
1325.36026656688,2.16316004290701E-16,1.33835344841002E-18
1325.57808758203,2.17730882834324E-16,1.4186651161083E-18
1325.79530338978,2.18426303011281E-16,1.3403022856713E-18
1326.02426773894,2.17140042501449E-16,1.34174774639832E-18
1326.24522800837,2.15790373763148E-16,1.40454885006933E-18
1326.46716731409,2.17666880625186E-16,1.31778965990079E-18
1326.68941322442,2.14122867705278E-16,1.40132960119398E-18
1326.90906634084,2.14574546256676E-16,1.33965349560671E-18
1327.13763631165,2.1833881683643E-16,1.35764440049314E-18
1327.35763523835,2.17770997356291E-16,1.42495281634385E-18
1327.56721725204,2.1646361738652E-16,1.38974440042138E-18
1327.78669403773,2.13758671355353E-16,1.33232497498351E-18
1328.01846382021,2.17778905628449E-16,1.54961095510706E-18
1328.24400932902,2.20820768763166E-16,1.45161666469369E-18
1328.46067952917,2.14313455099292E-16,1.32225865563528E-18
1328.67685037231,2.17536505543974E-16,1.48078597355613E-18
1328.89972202823,2.15562459548008E-16,1.31035354126251E-18
1329.12157248514,2.18591738713261E-16,1.42661460839872E-18
1329.34020022119,2.18971049574292E-16,1.3272557657894E-18
1329.5727189933,2.17778804585601E-16,1.33723688878365E-18
1329.7922586511,2.16786205470882E-16,1.453809529428E-18
1330.01467706204,2.18524085158833E-16,1.33595434607273E-18
1330.23091415253,2.18045068279921E-16,1.43097534338855E-18
1330.43306675426,2.15695463603784E-16,1.68027363549992E-18
1330.69214957493,2.20977432246788E-16,1.72809561950813E-18
1330.89369456967,2.19062524068703E-16,1.37246133325544E-18
1331.11874022962,2.17807371238204E-16,1.41372388399289E-18
1331.33799360692,2.18116077358136E-16,1.35181085943598E-18
1331.55773935103,2.188741445513E-16,1.39443004136022E-18
1331.78001659976,2.13672485785699E-16,1.32122462935865E-18
1332.01110814394,2.15737911757765E-16,1.32922633698289E-18
1332.23353218846,2.17085353113382E-16,1.39051102162353E-18
1332.45578066239,2.15937805490358E-16,1.32575443536225E-18
1332.67308882776,2.16815808452279E-16,1.40417734497122E-18
1332.86246342606,2.15205602839684E-16,1.55403241232177E-18
1333.15641687076,2.12164294795195E-16,2.08870668025631E-18
1333.33620534916,2.16171656625796E-16,1.34213258215309E-18
1333.56958200294,2.10298736453753E-16,1.30222095506028E-18
1333.79018451401,2.10582884154638E-16,1.40546636745057E-18
1334.01166059967,2.17283460646602E-16,1.32019776078402E-18
1334.23439311937,2.15251792445132E-16,1.40987060624365E-18
1334.44789815137,2.22512850087514E-16,1.62778481698423E-18
1334.66995995355,2.25337205855513E-16,2.06525276423194E-18
1334.90717428049,2.2425117872191E-16,2.05974688753911E-18
1335.11900075285,2.21241121800079E-16,2.48421073760097E-18
1335.56399591133,2.1125177970104E-16,2.38101637099375E-18
1335.77864457526,2.20849620169051E-16,2.60386174983503E-18
1336.02856972418,2.27509725856267E-16,2.52887786745683E-18
1336.45341857457,2.2815846659974E-16,2.55017829925413E-18
1336.90546719909,2.06354269646019E-16,2.3475111401899E-18
1337.11344293253,2.03277569950007E-16,2.45654604355887E-18
1337.3524179799,2.25311847687663E-16,2.32674973051597E-18
1337.55731000742,2.24115686732347E-16,2.09982873208635E-18
1337.78970851686,2.22744857111639E-16,2.21773064435517E-18
1338.02086886336,2.23684082055372E-16,1.62952076470978E-18
1338.24494704182,2.16463690004503E-16,1.99581398317243E-18
1338.47011811299,2.19884552677431E-16,1.54055478201404E-18
1338.68731731313,2.16675964862279E-16,1.63805515006271E-18
1338.91075512467,2.16486998110977E-16,1.37336061964843E-18
1339.11540961707,2.17573947471353E-16,1.6687336204014E-18
1339.36424556975,2.2115622089464E-16,1.59467725955827E-18
1339.5723188706,2.15163794544331E-16,1.83702914010056E-18
1339.80591010969,2.25640455240423E-16,2.22405742226602E-18
1340.04048823421,2.18158600325777E-16,1.50176938772783E-18
1340.23890829976,2.18388377748175E-16,2.15030669538768E-18
1340.71522818696,2.16754132368385E-16,1.74366941187525E-18
1340.89686993144,2.19199372177193E-16,1.88474674478071E-18
1341.16086759194,2.01618690583491E-16,2.20145763977217E-18
1341.38049414516,1.93785369721903E-16,1.51149734068224E-18
1341.57983570056,2.09390429660267E-16,1.60589657729045E-18
1341.81876331315,2.11143369640647E-16,2.3685901758861E-18
1342.06000908816,2.16393022487347E-16,1.64734385783518E-18
1342.26205744614,2.09549717314707E-16,1.44625834157476E-18
1342.47579588407,2.13164963108315E-16,2.03568478860172E-18
1342.9345563017,2.12843756874426E-16,1.71093951446842E-18
1343.1515334245,2.07814603899028E-16,1.82112983226196E-18
1343.63424651971,2.06875727966035E-16,1.83927593207776E-18
1343.83784795799,2.09481139750603E-16,1.71340732693412E-18
1344.04200853359,2.04000968347201E-16,1.84021972865622E-18
1344.29109010576,2.07714752894991E-16,2.17025141507235E-18
1344.52346899339,2.0163499542306E-16,1.69108888464631E-18
1344.72464986108,2.00400789787941E-16,1.71797709755689E-18
1344.93591315792,2.01558069409494E-16,1.90207914330262E-18
1345.17255163593,1.99873661645487E-16,2.01695427411759E-18
1345.40522633557,1.98273798330784E-16,1.58198843214154E-18
1345.63123009689,1.90272872598108E-16,1.47137177397013E-18
1345.84884865346,1.92366864205453E-16,1.63441182743325E-18
1346.08043249372,1.89981629270169E-16,1.7642540978137E-18
1346.29616412968,1.8594663546182E-16,1.74630434322287E-18
1346.5279255044,1.88549561474919E-16,1.645510966108E-18
1346.74941053197,1.78228465229677E-16,1.52987330052997E-18
1346.96541836101,1.58879246941489E-16,1.5278447803509E-18
1347.21215823723,1.75508837358781E-16,1.46936568283018E-18
1347.43655730341,1.73630647660087E-16,1.42992840195154E-18
1347.65275528595,1.70670205379913E-16,1.41329097644675E-18
1347.86495491052,1.75141502420665E-16,1.50794988625803E-18
1348.10150927177,1.69965640930178E-16,1.46115209849738E-18
1348.33308522948,1.669815097044E-16,1.41175938300324E-18
1348.54920074309,1.64114128823514E-16,1.37507000292738E-18
1348.77785591501,1.58638617797538E-16,1.28068735584331E-18
1349.00826999021,1.57205597313881E-16,1.43030373532581E-18
1349.2281333906,1.58813781459496E-16,1.41445256193819E-18
1349.45536182879,1.55423872864376E-16,1.25814578566616E-18
1349.68404713039,1.50908208437253E-16,1.32093406080457E-18
1349.90263698062,1.38439667399596E-16,1.30899824498878E-18
1350.12637945608,1.44631911205657E-16,1.29512792770603E-18
1350.36003828487,1.48614369578011E-16,1.41201656804891E-18
1350.57338368293,1.42514221405938E-16,1.39011661263632E-18
1350.80381686011,1.46928479967219E-16,1.31307670622318E-18
1351.03295126822,1.41750134369497E-16,1.35262225273696E-18
1351.24777588882,1.43901952999285E-16,1.37054776793505E-18
1351.47582441254,1.40605107707409E-16,1.27671757621867E-18
1351.70543496851,1.39953008915446E-16,1.36762644829459E-18
1351.93438810654,1.36245532832349E-16,1.21464852211701E-18
1352.16092859864,1.32678183930283E-16,1.25997119123164E-18
1352.37401139934,1.32086470433486E-16,1.27252727311645E-18
1352.60360191865,1.31570724337948E-16,1.18787033133139E-18
1352.82655817194,1.28989714004951E-16,1.27692518271823E-18
1353.06026127848,1.3122719764498E-16,1.27262709106657E-18
1353.29439388155,1.3207955372895E-16,1.20647973152142E-18
1353.51751438158,1.32217196820474E-16,1.19461398767725E-18
1353.73971322159,1.37713872956724E-16,1.24251844885261E-18
1353.95472052074,1.3522438490241E-16,1.22630455128372E-18
1354.17932905388,1.25415366673252E-16,1.11188213412129E-18
1354.40598137903,1.29500436181401E-16,1.19444142511659E-18
1354.63274479785,1.38502103051678E-16,1.15096996865258E-18
1354.8599664946,1.43898614802189E-16,1.24597969514834E-18
1355.05812904986,1.4149402712212E-16,1.40383156705236E-18
1355.54099954426,1.42345668548349E-16,1.30628311690072E-18
1355.75711137133,1.40515520171867E-16,1.60147114393566E-18
1355.98100533927,1.40347502536913E-16,1.93694117355675E-18
1356.24026068131,1.39861550204593E-16,1.73768421549402E-18
1356.4506294505,1.40990476156216E-16,1.31305949417173E-18
1356.66444070091,1.39492323666726E-16,1.16300590981153E-18
1356.90480076911,1.38939588432351E-16,1.15590254050095E-18
1357.12196735452,1.34934789987601E-16,1.30886368676464E-18
1357.35901916972,1.37414406308621E-16,1.25463846762129E-18
1357.57151217521,1.34910846564679E-16,1.47215954840318E-18
1357.81727318614,1.38142468824743E-16,1.26671203992908E-18
1358.02589462018,1.35227341008976E-16,1.19199901576502E-18
1358.25051894612,1.34716647369856E-16,1.15339281035986E-18
1358.48289778194,1.32244396835643E-16,1.17015467469993E-18
1358.71618404882,1.21084503801095E-16,1.07672819329411E-18
1358.9349543082,8.79572030809159E-17,1.06374345967487E-18
1359.15227309397,8.65929930256871E-17,1.05171881564547E-18
1359.39872848398,1.27559138555635E-16,1.16441395757539E-18
1359.61916034237,1.30903837792796E-16,1.17150325264702E-18
1359.84198685969,1.32911678873054E-16,1.12394363837497E-18
1360.06592709703,1.28516260045649E-16,1.21380977882064E-18
1360.2906884021,1.30616843198926E-16,1.13942828625431E-18
1360.51831004553,1.33542216612005E-16,1.13088316410564E-18
1360.74712982321,1.30133953384873E-16,1.104511974106E-18
1360.98110490409,1.29335064901669E-16,1.1343172125948E-18
1361.20670669227,1.30083482293989E-16,1.1823115436363E-18
1361.421821979,1.24835783777692E-16,1.1087591195329E-18
1361.63786795004,1.26394210629644E-16,1.20407971512494E-18
1361.85138839756,1.28187554085891E-16,2.00530862156896E-18
1362.15341178372,1.24008599236958E-16,1.65801567258119E-18
1362.342513346,1.30008732866524E-16,1.11869795910494E-18
1362.57529257365,1.2697857781722E-16,1.08389668790438E-18
1362.79537879249,1.25491018767833E-16,1.16614736195928E-18
1363.02390649709,1.26615040035717E-16,1.12682528365073E-18
1363.25552646686,1.26263685963378E-16,1.16729894073115E-18
1363.45165368386,1.2412507222174E-16,1.27765956894602E-18
1363.72092539712,1.18665054331408E-16,1.65797696028389E-18
1363.92709037127,1.20140405522226E-16,1.0837146011621E-18
1364.1546213672,1.22089036781996E-16,1.10122913773353E-18
1364.38689219068,1.22564352408712E-16,1.03891211224944E-18
1364.61377843795,1.23252736720657E-16,1.13137872022646E-18
1364.83250977374,1.21573050398644E-16,1.07217843187029E-18
1365.05992126822,1.21806848296508E-16,1.1239768146082E-18
1365.28889789945,1.21461932558738E-16,1.09201523831447E-18
1365.52264310936,1.21156508683258E-16,1.04217867691807E-18
1365.74701988707,1.20289844428066E-16,1.22087889488696E-18
1365.97712682932,1.23825797200676E-16,1.31924439930518E-18
1366.21504131073,1.24119153763777E-16,1.19568667946146E-18
1366.4361326062,1.2363363937214E-16,1.08016304344924E-18
1366.66595609578,1.29254178622141E-16,1.07280648964946E-18
1366.89757860377,1.25689742487298E-16,1.08058875915549E-18
1367.114566382,1.27865535308994E-16,1.38147329091714E-18
1367.36798418187,1.03675569171002E-16,1.29542647148369E-18
1367.57046675652,1.00892289927122E-16,9.72626435891414E-19
1367.80123682582,1.25951786959222E-16,1.1070057207512E-18
1368.03228945443,1.15859653415761E-16,1.06379505564032E-18
1368.25639015547,9.68719345304466E-17,1.00971840309469E-18
1368.48680183905,1.27670557233591E-16,1.09061122242033E-18
1368.72882954853,1.08311332330996E-16,1.02317408154521E-18
1368.93942571537,1.10143567632802E-16,1.08890856606431E-18
1369.18254533762,1.49381093698274E-16,1.20220142359968E-18
1369.38583582754,1.56446042202949E-16,1.33089936714705E-18
1369.87838279294,1.38141158898306E-16,1.18156671028656E-18
1370.09853974481,1.55160779445923E-16,1.15566373587279E-18
1370.33109369694,1.45011803235012E-16,1.13093399845482E-18
1370.55538798769,1.34448905152768E-16,1.09534913820116E-18
1370.77557502942,1.30114932705536E-16,1.14419400999727E-18
1370.99109024021,1.13613837416745E-16,1.0315961917723E-18
1371.22414233311,1.23787580755999E-16,1.02553936204394E-18
1371.46022959279,1.48910066813614E-16,1.20853784742654E-18
1371.68913518834,1.3823125380539E-16,1.05555075400826E-18
1371.91600164181,1.25284872225257E-16,1.16021460708698E-18
1372.15881439376,9.40617832426774E-17,1.57734684712844E-18
1372.39193978339,8.60586707448763E-17,1.00286730466851E-18
1372.61317433155,9.78491807552562E-17,9.99213603958465E-19
1372.83571296136,8.35486929872693E-17,9.63059407588869E-19
1373.06637147711,1.13646106243581E-16,1.05698632979976E-18
1373.29068950007,1.42027656675837E-16,1.14119769377152E-18
1373.52077897342,1.60971959797565E-16,1.19118559665481E-18
1373.74702535023,1.70813063285917E-16,1.19818877781166E-18
1373.97503257731,1.71870644564787E-16,1.22809661161751E-18
1374.18699284266,1.56331898735362E-16,1.29914523574237E-18
1374.68067587249,1.69040319101726E-16,1.30474349998819E-18
1374.90053516909,1.6910035365957E-16,1.16795499013252E-18
1375.13050776364,1.53081098729002E-16,1.16638948974352E-18
1375.35790893545,1.73318139223485E-16,1.20688888502001E-18
1375.58275636809,1.63585187017315E-16,1.20654004626228E-18
1375.81876457385,1.41359188629839E-16,1.11930050172059E-18
1376.04048712216,1.3505968536256E-16,1.13285109062801E-18
1376.27178734107,1.20382364265089E-16,9.96829498785473E-19
1376.50582357885,1.31228762721944E-16,1.10831862340662E-18
1376.74297706793,9.93303041752242E-17,1.017038276109E-18
1376.96211150348,7.96100262022256E-17,9.00426217394942E-19
1377.18766521872,1.08014291079167E-16,1.04639825035995E-18
1377.41947800257,1.20489010263855E-16,1.01367689123418E-18
1377.64946820061,9.49592547100274E-17,1.04181258320647E-18
1377.8714186203,7.4689913740374E-17,1.43088993544843E-18
1378.12193690163,7.95653668027064E-17,1.04575819829453E-18
1378.3327165332,9.59598410504294E-17,9.55936993651982E-19
1378.57380445029,1.14597628228074E-16,9.9071650782389E-19
1378.80602405431,1.17373057757957E-16,1.07861223937782E-18
1379.02002312207,1.26728747819919E-16,1.08628354096618E-18
1379.24199489949,1.38888566497481E-16,1.21695382302448E-18
1379.49380662892,1.44344892549015E-16,1.26293450514655E-18
1379.71242137982,1.57085177578904E-16,1.27256924004138E-18
1380.21270563912,1.58832941231461E-16,1.79113379244729E-18
1380.40820798602,1.55376879434972E-16,1.10401912376103E-18
1380.63128210252,1.48443589124843E-16,1.21108226765564E-18
1380.86498991235,1.36643611259917E-16,1.2711047967076E-18
1381.08961962938,1.16584497419926E-16,1.16083637493038E-18
1381.33123317142,1.19047929068819E-16,1.79766993015374E-18
1381.57522794706,1.2652447577302E-16,1.0776096944534E-18
1381.7902706872,1.33591725315241E-16,1.13010070116862E-18
1382.01971947741,1.48836319422529E-16,1.08585617424836E-18
1382.24707494449,1.57450917833548E-16,1.1996813770747E-18
1382.46398316529,1.60114544642492E-16,1.34272228322862E-18
1382.72105962312,1.62502554505264E-16,1.33701283036035E-18
1382.90941382914,1.52662547374195E-16,1.39604972654211E-18
1383.21023384529,1.4142116520537E-16,1.53188416000856E-18
1383.40700367101,1.50017282453217E-16,1.19129878422049E-18
1383.63554367177,1.52955517149474E-16,1.10318702537955E-18
1383.86688540251,1.53840083640924E-16,1.16216104590073E-18
1384.09848132834,1.53014394985176E-16,1.09407884221415E-18
1384.32186208027,1.50283679535581E-16,1.26810101669416E-18
1384.5718646356,1.41194769595431E-16,1.48022297217579E-18
1384.78364550798,1.33697011893873E-16,1.12452168000023E-18
1385.02511335465,1.34093956455725E-16,1.48800626671276E-18
1385.26124350007,1.298578663653E-16,1.08042008266914E-18
1385.48691406716,1.3116222113763E-16,1.12341947917799E-18
1385.71935283805,9.99872971914378E-17,9.75176361788284E-19
1385.94240485906,1.05549337702442E-16,1.05065445328573E-18
1386.16467948478,1.20124697424991E-16,1.07682656232751E-18
1386.66271961368,9.97196603329494E-17,1.16406105302086E-18
1386.87716809297,9.13054609391827E-17,9.46888630680843E-19
1387.10650966225,9.91534118793927E-17,1.01912814615115E-18
1387.33754976549,1.09507041956711E-16,1.00255491870201E-18
1387.56596114327,1.22028385963787E-16,1.08773530262297E-18
1387.79407391331,1.1998533251971E-16,1.02309946549089E-18
1388.02742129245,1.20842705919199E-16,1.08023488734508E-18
1388.25833295178,5.74760315757695E-17,8.00095715299311E-19
1388.4865442053,7.88979908671773E-17,8.72339614466019E-19
1388.72675389216,1.39078490324433E-16,1.15390472509517E-18
1388.96018998959,1.57437020157203E-16,1.11345615052242E-18
1389.19268922388,1.64874615113203E-16,1.17943805688912E-18
1389.42503268004,1.64746731623195E-16,1.14178169164806E-18
1389.65222960322,1.66557632266628E-16,1.19951835090988E-18
1389.87994732097,1.67481001897885E-16,1.15335325703276E-18
1390.11694375676,1.62457042653256E-16,1.16546460105038E-18
1390.34888843821,1.65219596662571E-16,1.4340232332268E-18
1390.85272859806,1.67831949647858E-16,1.51871049351711E-18
1391.03873825334,1.697758532027E-16,1.22371602135923E-18
1391.25932787014,1.72313936762904E-16,1.17587374323532E-18
1391.50271272222,1.77252150400929E-16,1.2546277795106E-18
1391.71574902207,1.83053151271769E-16,1.39732559911404E-18
1392.20742816385,1.85113405191098E-16,1.2841428432831E-18
1392.43028823226,1.88378770188939E-16,1.20660522459537E-18
1392.67409856839,1.85552543629763E-16,1.16926785456747E-18
1392.90574998207,1.72746507191937E-16,1.19146387238932E-18
1393.13241250581,1.74455151134739E-16,1.1823220965764E-18
1393.36334700498,1.88037726633101E-16,1.2596618113279E-18
1393.58289468453,1.91498859694234E-16,1.47737536000196E-18
1394.06137848077,1.96873486992396E-16,1.25390321917417E-18
1394.28812279804,1.97138240071209E-16,1.25957371694643E-18
1394.52525211084,1.97620280562196E-16,1.17863959427794E-18
1394.75526810992,1.95238235418111E-16,1.2716213594303E-18
1394.98241330183,1.98141029064127E-16,1.19571400510565E-18
1395.22623704472,1.87954476742337E-16,1.17573005251765E-18
1395.45911980198,1.90628049484027E-16,1.2388097214962E-18
1395.69100497989,1.95067473139582E-16,1.20400563212913E-18
1395.92134554868,2.00750249226852E-16,1.27685012296567E-18
1396.14560133527,2.03379860065766E-16,1.26371166270872E-18
1396.38170506083,2.033657042203E-16,1.28702833973024E-18
1396.61115073642,2.02980517293709E-16,1.23759239519232E-18
1397.10411285408,2.01967393723052E-16,1.32714934360041E-18
1397.32363941415,2.05686671976492E-16,1.24845138577033E-18
1397.55419088249,2.06937102436839E-16,1.2881170199272E-18
1397.78213669336,2.09098336663717E-16,1.24185770390257E-18
1398.01679387565,2.07619718342094E-16,1.23881446275103E-18
1398.25151873337,2.09573274811729E-16,1.24413881255125E-18
1398.49298249355,2.06265811333726E-16,1.21336726533772E-18
1398.72648197548,2.07010098984339E-16,1.27797560704951E-18
1398.94450214347,2.09175947362797E-16,1.30941315871995E-18
1399.17191519369,2.09027877657013E-16,1.24385641345082E-18
1399.37645700513,2.12621781203115E-16,1.55455586557214E-18
1399.65152041553,2.1013115000452E-16,2.38451461047421E-18
1399.88943526618,2.11486019352793E-16,1.22661465406808E-18
1400.11598000951,2.17050396666543E-16,1.41439443766052E-18
1400.35379427617,2.12680662953828E-16,1.2907620054004E-18
1400.59236198594,2.12689782750365E-16,1.24777731065387E-18
1400.82582707776,2.11910659182867E-16,1.29141806065415E-18
1401.05772306425,2.09814663518045E-16,1.25294631470289E-18
1401.29069137859,2.14192217118603E-16,1.28414984360635E-18
1401.52408042397,2.10508869450153E-16,1.24600006185059E-18
1401.75147354529,2.02108190717177E-16,1.46485845671806E-18
1401.98822071956,2.1374990720422E-16,1.34129083117849E-18
1402.2192161392,2.13619295785594E-16,1.94995923250409E-18
1402.47048392615,2.14339570298452E-16,1.35531596187609E-18
1402.68538069363,2.17069539967034E-16,1.32773110385588E-18
1402.91608488295,2.14333242788069E-16,1.24014038805186E-18
1403.16219614445,2.06479955111478E-16,1.22424962378234E-18
1403.39462466,1.90274184538679E-16,1.25045928742625E-18
1403.62779745242,1.90388711657751E-16,1.21082613482504E-18
1403.86015566881,2.04941789330065E-16,1.30419558934116E-18
1404.09359237336,2.12156291600987E-16,1.23925456069539E-18
1404.32670391916,2.10185474932103E-16,1.32666331005647E-18
1404.5333363659,2.23385319805105E-16,2.21522119628248E-18
1404.83891576776,2.09416334455611E-16,1.66474668425562E-18
1405.03217303077,2.09504554746047E-16,1.31225803298481E-18
1405.2557032658,2.14763883649466E-16,1.30924835640156E-18
1405.48935730715,2.04661662117635E-16,1.26287729136631E-18
1405.72376523527,1.99803799729074E-16,1.25594612479455E-18
1405.95912490351,1.88103037136172E-16,1.21178930099687E-18
1406.19565657679,1.56458855269923E-16,1.20295711203749E-18
1406.44559757245,1.82239023976196E-16,1.51625015453912E-18
1406.67982568396,2.05178221045573E-16,1.5825558545356E-18
1406.91332367448,2.09336381112572E-16,1.58767172893843E-18
1407.14515610935,2.11042586386987E-16,1.60032970871684E-18
1407.37008922052,2.1206274829915E-16,1.63699511370868E-18
1407.60211304564,2.08842541904271E-16,1.5246549401028E-18
1407.84772599635,2.03687846461771E-16,1.51727555842568E-18
1408.06379061924,2.08172881000285E-16,1.77809329512906E-18
1408.30401099452,2.06715743746427E-16,2.1833832561513E-18
1408.55372044251,2.09456561702279E-16,1.50578659751418E-18
1408.79505887305,2.08239875890583E-16,1.54625370783815E-18
1409.02515988152,2.12149011487282E-16,1.55243391310499E-18
1409.25472487887,2.05214098754028E-16,1.59903920092442E-18
1409.48916203287,2.06209900719436E-16,1.57520623929695E-18
1409.71638508666,2.09061724592619E-16,1.53063163261622E-18
1409.94657529475,2.08178876451557E-16,1.54034943017255E-18
1410.66514736922,2.06631122342937E-16,1.55706029640951E-18
1410.91176470404,1.46394979223372E-16,1.42358236291141E-18
1411.1339968312,2.33673399015035E-17,8.29856446670989E-19
1411.3528996593,6.10966485990662E-17,9.92351063797929E-19
1411.6098323056,1.70751981219152E-16,1.39157102659017E-18
1411.84294839974,2.03981290134554E-16,1.48708339828252E-18
1412.07366850495,2.05154503625685E-16,1.4842411251107E-18
1412.30218731396,2.03236585791767E-16,1.46283622915202E-18
1412.54539409902,2.09703252120278E-16,1.38869274738593E-18
1412.78836821451,2.08232447589313E-16,1.47662464706234E-18
1413.01609252676,2.04563941097177E-16,1.4672790124411E-18
1413.24611591251,2.04770618044352E-16,1.45955812923718E-18
1413.48932765357,2.05797809472201E-16,1.36870325442684E-18
1413.73088037163,1.9932761786231E-16,1.42907527028006E-18
1413.95896349467,2.04020113957509E-16,1.43833047210057E-18
1414.20169048565,2.0692119475367E-16,1.35921328291208E-18
1414.43460929823,2.06158546919202E-16,1.507138437548E-18
1414.66263242268,2.03049176646021E-16,1.43887945468426E-18
1415.15363231312,2.01597714686246E-16,1.43517641796063E-18
1415.3890289977,2.03305625356762E-16,1.37328040041855E-18
1415.61587268806,2.0251855121095E-16,1.45691940654289E-18
1415.85027406038,2.01973237937416E-16,1.32767567915167E-18
1416.09131307944,2.02372072754346E-16,1.40540803016846E-18
1416.32532652067,2.0086849656948E-16,1.35941339803632E-18
1416.54379129283,1.98969291555018E-16,1.6336827796903E-18
1417.02852489381,2.04135268787235E-16,1.42305203035589E-18
1417.26671469972,2.04158296790429E-16,1.32120136268582E-18
1417.51443538738,2.03140412218846E-16,1.35463605632663E-18
1417.74660994223,2.03847156062135E-16,1.39478492438263E-18
1417.97891584046,2.01235923524789E-16,1.34001531354166E-18
1418.21211938524,2.0312283988793E-16,1.38542352787413E-18
1418.45152428876,2.04644192579361E-16,1.30559506174026E-18
1418.69139091433,2.01376743022321E-16,1.38452709762977E-18
1418.92340578233,2.02370874712013E-16,1.3540729501176E-18
1419.15574987367,2.01411933805545E-16,1.37916434533759E-18
1419.38786442787,2.03631021186007E-16,1.35904742827004E-18
1419.6346703069,2.01393597331051E-16,1.28984092621413E-18
1419.87241014732,1.99538190941644E-16,1.35616153297034E-18
1420.11152033111,2.02031645595005E-16,1.28423681216663E-18
1420.349532099,1.98600428367087E-16,1.35455399227573E-18
1420.57871157459,2.00754272753025E-16,1.34013565121433E-18
1420.81259467408,2.01590170515843E-16,1.39848600172335E-18
1421.05156121642,2.01068559141478E-16,1.28229581833824E-18
1421.28959074842,2.01782786843774E-16,1.34834069219474E-18
1421.52539472182,2.00394338352681E-16,1.2665001465534E-18
1421.76304982973,2.00994636448726E-16,1.34658245485469E-18
